Atom: Cu, Spin: 1, Partial Phase Shift and DOS at Energy =    0.64254833
Total DOS in Cell and MT Volumes =    4.72649160   4.00243435
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.11639735           0.94096488           0.77628328
  1    -1           0.08048952           0.55210039           0.38557270
  1     0           0.08048952           0.55257858           0.38557270
  1     1           0.08048952           0.55305677           0.38557270
  2    -2           2.97794732           0.41768737           0.41007265
  2    -1           2.97988949           0.41426137           0.40977799
  2     0           2.97600515           0.42111278           0.41036732
  2     1           2.97988949           0.41426137           0.40977799
  2     2           2.97794732           0.41768677           0.41007265
  3    -3           0.00103014           0.00590032           0.00275253
  3    -2           0.00161000           0.00555165           0.00279715
  3    -1           0.00123035           0.00576427           0.00276735
  3     0           0.00072983           0.00731918           0.00273030
  3     1           0.00123036           0.00580290           0.00276735
  3     2           0.00161000           0.00554767           0.00279715
  3     3           0.00103015           0.00689533           0.00275253
