Atom: Fe, Spin: 1, Partial Phase Shift and DOS at Energy =    0.75657962
Total DOS in Cell and MT Volumes =   10.15296395   9.85238780
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.49513813           0.42576513           0.00000000
  1    -1          -0.06766647           0.11718720           0.00000000
  1     0          -0.06766647           0.11769649           0.00000000
  1     1          -0.06766647           0.11820577           0.00000000
  2    -2           2.75295035           1.77452893           0.00000000
  2    -1           2.74387089           2.22779021           0.00000000
  2     0           2.76202981           1.32127689           0.00000000
  2     1           2.74387089           2.22779021           0.00000000
  2     2           2.75295035           1.77453816           0.00000000
  3    -3           0.00193308           0.00374914           0.00000000
  3    -2           0.00254254           0.01362680           0.00000000
  3    -1           0.00214718           0.00349172           0.00000000
  3     0           0.00161194           0.00541218           0.00000000
  3     1           0.00214719           0.00349909           0.00000000
  3     2           0.00254254           0.01363095           0.00000000
  3     3           0.00193309           0.00477509           0.00000000
Atom: Fe, Spin: 2, Partial Phase Shift and DOS at Energy =    0.75657962
Total DOS in Cell and MT Volumes =    8.65390569   7.55989003
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.55428736           0.02127685           0.01495768
  1    -1          -0.09495967           0.58978294           0.34748602
  1     0          -0.09495967           0.58982562           0.34748602
  1     1          -0.09495967           0.58986830           0.34748602
  2    -2           1.64813763           1.19185672           1.14657968
  2    -1           1.79658061           1.90506474           1.84414698
  2     0           1.49969466           0.47480345           0.44901245
  2     1           1.79658061           1.90506474           1.84414698
  2     2           1.64813763           1.18801141           1.14657968
  3    -3           0.00172777           0.03056789           0.01065806
  3    -2           0.00232520           0.02255372           0.00924952
  3    -1           0.00193585           0.03090235           0.01109642
  3     0           0.00141565           0.03017988           0.01000051
  3     1           0.00193586           0.03091635           0.01109642
  3     2           0.00232520           0.02256349           0.00924952
  3     3           0.00172778           0.03066724           0.01065806
