#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : dxcgpu03.psc.edu
#   code compiled            : Tuesday, May 23 2017 16:32:19
#-------------------------------------------------------------------------------
# Potential Type          : Muffin-Tin
# Single Site Solver: Spherical
# MST Method        : LSMS
# Spin Parameter    : Non-magnetic -  1
# Number of Atoms         :      2
# Bravais Lattice Vector  :
#         4.83000000   0.00000000   0.00000000
#         0.00000000   4.83000000   0.00000000
#         0.00000000   0.00000000   4.83000000
# Energy Offset           :   -2522
# Column Legend :    17
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. Volume - MT
#        10. Volume - VP
#        11. LIZ Size
#        12. Energy
#        13. Pressure
#        14. Charge-MT
#        15. Charge-VP
#        16. RMS-Charge
#        17. RMS-Potential
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    Vol-MT     Vol-VP    LIZ       Energy          Pressure  Charge-MT  Charge-VP   RMS-Rho   RMS-Pot 
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# ****************************************************
# SCF Iteration:    5
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.179625123E+01  0.397670E+02  26.474105   9.193228  0.31E-01  0.13E+00
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252229589E+04  0.115422E+01   1.017751   1.634638  0.43E-03  0.79E-01
# ****************************************************
# SCF Iteration:   10
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.672211989E+00 -0.104659E+02  23.987279   6.644968  0.65E-03  0.34E-01
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252012011E+04 -0.130560E+01   0.821026   1.355032  0.14E-03  0.52E-01
# ****************************************************
# SCF Iteration:   15
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.694255013E+00 -0.289794E+01  24.162168   6.767217  0.10E-03  0.21E-01
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252038550E+04 -0.113712E+01   0.740791   1.232783  0.30E-04  0.30E-01
# ****************************************************
# SCF Iteration:   20
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.700248532E+00 -0.370165E+01  24.138684   6.750136  0.24E-04  0.20E-01
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252035204E+04 -0.115692E+01   0.751398   1.249864  0.48E-05  0.31E-01
# ****************************************************
# SCF Iteration:   25
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.181878702E+01 -0.417003E+02  21.550384   4.099826  0.22E-01  0.20E+00
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.251232583E+04 -0.904223E+01   0.798886   1.301828  0.17E-03  0.87E-01
# ****************************************************
# SCF Iteration:   30
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.705537909E+00 -0.582199E+01  24.040102   6.687534  0.17E-03  0.23E-01
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252020644E+04 -0.124512E+01   0.786856   1.312466  0.21E-04  0.12E-01
# ****************************************************
# SCF Iteration:   35
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.682889855E+00 -0.565417E+01  24.042376   6.687698  0.40E-04  0.23E-01
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252020975E+04 -0.124321E+01   0.785925   1.312302  0.47E-05  0.11E-01
# ****************************************************
# SCF Iteration:   40
# ****************************************************
 Fe       1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.206502559E+01  0.372534E+02  26.408438   9.061822  0.23E-01  0.12E+00
 Va       2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252205578E+04  0.516906E+00   0.743131   1.271828  0.38E-03  0.19E+00
# ****************************************************
# SCF Iteration:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.101969150E+01   0.000000 -0.109189E+02  23.612923   6.289014   2.711130   2.777614  0.36E-03  0.68E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.251970487E+04   0.000000 -0.127219E+01   1.104622   1.710986  -0.008952   0.028528  0.60E-04  0.15E+00
# ****************************************************
# SCF Iteration:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.103217405E+01   0.000000 -0.809963E+01  23.720493   6.373043   2.806517   2.871525  0.25E-03  0.54E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.251987232E+04   0.000000 -0.119689E+01   1.045680   1.626957  -0.011614   0.023712  0.44E-04  0.14E+00
# ****************************************************
# SCF Iteration:   15
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.102411713E+01   0.000000 -0.604704E+01  23.800609   6.436412   2.842676   2.905282  0.19E-03  0.43E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.251999062E+04   0.000000 -0.114731E+01   1.000636   1.563588  -0.014054   0.019197  0.34E-04  0.13E+00
# ****************************************************
# SCF Iteration:   20
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.100807137E+01   0.000000 -0.450597E+01  23.862996   6.486192   2.857795   2.918117  0.14E-03  0.35E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252007904E+04   0.000000 -0.111234E+01   0.964897   1.513808  -0.016123   0.015340  0.28E-04  0.12E+00
# ****************************************************
# SCF Iteration:   25
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.989322699E+00   0.000000 -0.333928E+01  23.912621   6.526146   2.864191   2.922565  0.11E-03  0.28E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252014694E+04   0.000000 -0.108705E+01   0.935952   1.473854  -0.017799   0.012213  0.23E-04  0.11E+00
# ****************************************************
# SCF Iteration:   30
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.970362176E+00   0.000000 -0.245729E+01  23.952564   6.558633   2.866375   2.923129  0.84E-04  0.23E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252019985E+04   0.000000 -0.106871E+01   0.912194   1.441367  -0.019141   0.009717  0.19E-04  0.11E+00
# ****************************************************
# SCF Iteration:   35
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.952364824E+00   0.000000 -0.179437E+01  23.984999   6.585317   2.866417   2.921837  0.64E-04  0.19E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252024149E+04   0.000000 -0.105548E+01   0.892483   1.414683  -0.020220   0.007726  0.15E-04  0.10E+00
# ****************************************************
# SCF Iteration:   40
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.935820958E+00   0.000000 -0.130048E+01  24.011548   6.607437   2.865391   2.919709  0.49E-04  0.16E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252027452E+04   0.000000 -0.104609E+01   0.875968   1.392563  -0.021097   0.006129  0.13E-04  0.95E-01
# ****************************************************
# SCF Iteration:    5
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.712486659E+00   0.000000 -0.337764E+00  24.253474   6.827134   2.829199   2.873063  0.87E-03  0.12E-01
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252052128E+04   0.000000 -0.104324E+01   0.700938   1.172866  -0.029378  -0.007665  0.36E-04  0.28E-02
# ****************************************************
# SCF Iteration:   10
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  38.320566  56.339294   88 -0.739435360E+00   0.000000 -0.886125E+00  24.202245   6.789142   2.811419   2.858175  0.39E-04  0.13E-02
 Va        2   2.415000   2.415000   2.415000   0.000000   0.000000   0.000000  38.320566  56.339294   88  0.252045333E+04   0.000000 -0.108003E+01   0.726527   1.210858  -0.026227  -0.001850  0.60E-05  0.54E-03
# ****************************************************
