Atom: Si, Spin: 1, Partial Phase Shift and DOS at Energy =    0.75415714
Total DOS in Cell and MT Volumes =    4.92579063   3.77402540
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0           0.65197617           0.53275362           0.49808965
  1    -1           0.86075193           1.14724726           0.90298774
  1     0           0.86075193           1.14724726           0.90298774
  1     1           0.86075193           1.14724726           0.90298774
  2    -2           0.11031553           0.19314957           0.11298921
  2    -1           0.11221909           0.17725097           0.11501568
  2     0           0.10840915           0.20977116           0.11096274
  2     1           0.11221909           0.17725097           0.11501568
  2     2           0.11031271           0.19387256           0.11298921
