Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.77664937
Total DOS in Cell and MT Volumes =   19.57225409  16.58117706
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.05206774           0.66296789           0.42163924
  1    -1          -0.44121503           0.36570427           0.20162592
  1     0          -0.44121503           0.36608483           0.20162592
  1     1          -0.44121503           0.36646539           0.20162592
  2    -2           1.15939780           3.52673009           3.08251564
  2    -1           1.20410111           3.46786835           3.12269787
  2     0           1.11469454           3.58320514           3.04233341
  2     1           1.20410111           3.47735419           3.12269787
  2     2           1.15939785           3.52908623           3.08251564
  3    -3           0.00950889           0.03468403           0.01369148
  3    -2           0.01017386           0.02823483           0.01395135
  3    -1           0.00953967           0.03525869           0.01370292
  3     0           0.00946273           0.03477304           0.01367432
  3     1           0.00953967           0.03525790           0.01370292
  3     2           0.01017386           0.02853697           0.01395135
  3     3           0.00950889           0.03544436           0.01369148
  4    -4           0.00032504          -0.00059924           0.00060147
  4    -3           0.00036120          -0.00766801           0.00063310
  4    -2           0.00034489          -0.00200050           0.00063314
  4    -1           0.00032894           0.00177118           0.00059210
  4     0           0.00032784          -0.00066601           0.00061422
  4     1           0.00032894           0.00178907           0.00059210
  4     2           0.00034489          -0.00236123           0.00063314
  4     3           0.00036120           0.00183571           0.00063310
  4     4           0.00032504           0.00249692           0.00060147
