Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.77664937
Total DOS in Cell and MT Volumes =   22.76717288  18.74908532
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.05206774           2.29437120           1.43627931
  1    -1          -0.44121503           0.75267415           0.40767556
  1     0          -0.44121503           0.75305467           0.40767554
  1     1          -0.44121503           0.75343527           0.40767556
  2    -2           1.15939780           3.17407375           2.83315417
  2    -1           1.20410111           5.05595477           4.57210185
  2     0           1.11469454           1.28980607           1.09420656
  2     1           1.20410111           5.06544060           4.57210185
  2     2           1.15939785           3.17642990           2.83315417
  3    -3           0.00950889           0.05157449           0.01728351
  3    -2           0.01017386           0.04637873           0.02325799
  3    -1           0.00953967           0.05337953           0.01894050
  3     0           0.00946273           0.04981794           0.01479802
  3     1           0.00953967           0.05337874           0.01894050
  3     2           0.01017386           0.04668087           0.02325799
  3     3           0.00950889           0.05233482           0.01728351
  4    -4           0.00032504           0.01381023           0.00241280
  4    -3           0.00036120           0.00042418           0.01110597
  4    -2           0.00034489           0.00629696           0.00711695
  4    -1           0.00032894           0.01116498           0.00396948
  4     0           0.00032784           0.02273765           0.00208833
  4     1           0.00032894           0.01118287           0.00396948
  4     2           0.00034489           0.00593623           0.00711695
  4     3           0.00036120           0.00992790           0.01110597
  4     4           0.00032504           0.01690639           0.00241280
