Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.78996660
Total DOS in Cell and MT Volumes =   19.22533906  15.55167763
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.07978451           0.65595327           0.36566731
  1    -1          -0.45757878           0.36547689           0.17351707
  1     0          -0.45704591           0.36385101           0.17380527
  1     1          -0.45757874           0.36639569           0.17351707
  2    -2           1.13075933           3.46573679           2.90530407
  2    -1           1.17463739           3.40723422           2.94802687
  2     0           1.09794104           3.51851859           2.87219123
  2     1           1.17463763           3.40724908           2.94802687
  2     2           1.13072239           3.46065556           2.90530407
  3    -3           0.00920590           0.03648208           0.01159261
  3    -2           0.00974436           0.02925448           0.01179375
  3    -1           0.00928372           0.03683017           0.01161998
  3     0           0.00920266           0.03654949           0.01159058
  3     1           0.00928372           0.03695570           0.01161998
  3     2           0.00974435           0.02994337           0.01179375
  3     3           0.00920590           0.03740545           0.01159261
  4    -4           0.00030354          -0.00899443           0.00053562
  4    -3           0.00033045          -0.01841493           0.00058164
  4    -2           0.00032018          -0.00735532           0.00052516
  4    -1           0.00030858           0.00223561           0.00046931
  4     0           0.00030727          -0.00100994           0.00049106
  4     1           0.00030858           0.00178436           0.00046931
  4     2           0.00032018          -0.00230665           0.00052516
  4     3           0.00033045           0.00210269           0.00058164
  4     4           0.00030354           0.00280583           0.00053562
