Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.78996660
Total DOS in Cell and MT Volumes =   10.53762945   8.09719167
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.07978451           0.38554236           0.22205065
  1    -1          -0.45757878           0.43777686           0.21143681
  1     0          -0.45704591           0.59755769           0.29593114
  1     1          -0.45757874           0.43888642           0.21143833
  2    -2           1.13075933           1.30425658           1.11736512
  2    -1           1.17463739           2.32764329           2.01735332
  2     0           1.09794104           0.82719452           0.67231703
  2     1           1.17463763           2.32763758           2.01735503
  2     2           1.13072239           1.29917803           1.11735801
  3    -3           0.00920590           0.05834539           0.01726468
  3    -2           0.00974436           0.07916801           0.03639806
  3    -1           0.00928372           0.06502269           0.02172866
  3     0           0.00920266           0.11033654           0.04073044
  3     1           0.00928372           0.06510798           0.02172874
  3     2           0.00974435           0.07979390           0.03639713
  3     3           0.00920590           0.05926750           0.01726452
  4    -4           0.00030354           0.00082658           0.00160768
  4    -3           0.00033045          -0.00407004           0.00220564
  4    -2           0.00032018           0.00558235           0.00409510
  4    -1           0.00030858           0.01383212           0.00297018
  4     0           0.00030727           0.00563788           0.00130785
  4     1           0.00030858           0.01338566           0.00297151
  4     2           0.00032018           0.01062709           0.00409553
  4     3           0.00033045           0.01642906           0.00220790
  4     4           0.00030354           0.01266340           0.00161260
