Atom: Fe, Spin: 1, Partial Phase Shift and DOS at Energy =    0.08489572
Total DOS in Cell and MT Volumes =    1.88613853   1.29683871
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.65623960           1.01791126           0.74719990
  1    -1           0.07502878           0.23254318           0.10916232
  1     0           0.07502878           0.00438498           0.00205843
  1     1           0.07502878           0.23254318           0.10916232
  2    -2           3.13824743           0.19023984           0.16249439
  2    -1           3.13824743           0.00062436           0.00053330
  2     0           3.13824743           0.00134537           0.00114915
  2     1           3.13824743           0.00062436           0.00053330
  2     2           3.13824743           0.19023984           0.16249439
  3    -3           0.00001064           0.00439593           0.00057498
  3    -2           0.00001064           0.00002215           0.00000290
  3    -1           0.00001064           0.00330291           0.00043201
  3     0           0.00001064           0.00024018           0.00003142
  3     1           0.00001064           0.00330291           0.00043201
  3     2           0.00001064           0.00002215           0.00000290
  3     3           0.00001064           0.00439593           0.00057498
Atom: Fe, Spin: 2, Partial Phase Shift and DOS at Energy =    0.08489572
Total DOS in Cell and MT Volumes =  137.10318647 130.66683172
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.90747720           0.06350645           0.04385171
  1    -1           0.05770470           0.66059917           0.29329637
  1     0           0.05770470           0.05353098           0.02376697
  1     1           0.05770470           0.66059917           0.29329637
  2    -2           0.07194260           1.82911266           1.75432405
  2    -1           0.07194260          63.00347861          60.42739747
  2     0           0.07194260           5.87313555           5.63299525
  2     1           0.07194260          63.00347861          60.42739747
  2     2           0.07194260           1.82911266           1.75432405
  3    -3           0.00000972           0.03087758           0.00394575
  3    -2           0.00000972           0.00765274           0.00097792
  3    -1           0.00000972           0.02030871           0.00259519
  3     0           0.00000972           0.00895453           0.00114427
  3     1           0.00000972           0.02030871           0.00259519
  3     2           0.00000972           0.00765274           0.00097792
  3     3           0.00000972           0.03087758           0.00394575
