Atom: Mo, Spin: 1, Partial Phase Shift and DOS at Energy =    0.80358035
Total DOS in Cell and MT Volumes =   17.50922608  15.61918727
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.96426184           0.69288456           0.45445268
  1    -1          -0.37787906           0.39479095           0.21921749
  1     0          -0.37787906           0.39529243           0.21921749
  1     1          -0.37787906           0.39579392           0.21921749
  2    -2           1.87205189           3.11478210           2.90258942
  2    -1           1.89961993           2.95253611           2.79667792
  2     0           1.84448386           3.26985192           3.00850093
  2     1           1.89961993           2.96012644           2.79667792
  2     2           1.87205191           3.11140109           2.90258942
  3    -3           0.00977418           0.03357707           0.01344605
  3    -2           0.01043079           0.02757556           0.01369071
  3    -1           0.00979978           0.03431544           0.01345341
  3     0           0.00973579           0.03372300           0.01343502
  3     1           0.00979978           0.03431497           0.01345341
  3     2           0.01043079           0.02785577           0.01369071
  3     3           0.00977418           0.03457957           0.01344605
  4    -4           0.00032999          -0.00126992           0.00059151
  4    -3           0.00036545          -0.00581592           0.00061814
  4    -2           0.00034912          -0.00135449           0.00062520
  4    -1           0.00033382           0.00183474           0.00057541
  4     0           0.00033300          -0.00152246           0.00061058
  4     1           0.00033382           0.00184971           0.00057541
  4     2           0.00034912          -0.00211937           0.00062520
  4     3           0.00036545           0.00178937           0.00061814
  4     4           0.00032999           0.00243353           0.00059151
