Atom: Zr, Spin: 1, Partial Phase Shift and DOS at Energy =    0.47642345
Total DOS in Cell and MT Volumes =   19.01873775   7.83753740
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.94439417           0.77623443           0.11413382
  1    -1          -0.32368581           1.40969094           0.18986703
  1     0          -0.32368581           0.46841258           0.06308908
  1     1          -0.32368581           1.40969094           0.18986703
  2    -2           0.50119603           2.21909683           1.26679950
  2    -1           0.50119603           3.34975552           1.91225032
  2     0           0.50119603           1.48879360           0.84989666
  2     1           0.50119603           3.34975552           1.91225032
  2     2           0.50119603           2.21909683           1.26679950
  3    -3           0.00168233           0.36181880           0.01128004
  3    -2           0.00168233           0.34699123           0.01081777
  3    -1           0.00168233           0.40387794           0.01259127
  3     0           0.00168233           0.10283463           0.00320597
  3     1           0.00168233           0.40387794           0.01259127
  3     2           0.00168233           0.34699123           0.01081777
  3     3           0.00168233           0.36181880           0.01128004
