Atom: Fe, Spin: 1, Partial Phase Shift and DOS at Energy =    0.74764092
Total DOS in Cell and MT Volumes =    4.34511087   3.93562411
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.49174184           0.38625117           0.27675883
  1    -1          -0.06687223           0.22167715           0.13188762
  1     0          -0.06687223           0.22216011           0.13188761
  1     1          -0.06687223           0.22264310           0.13188762
  2    -2           2.74012145           0.64798232           0.64612937
  2    -1           2.73159911           0.66809133           0.66617096
  2     0           2.74864379           0.62788356           0.62608779
  2     1           2.73159911           0.66809133           0.66617096
  2     2           2.74012145           0.64799257           0.64612937
  3    -3           0.00185793           0.00429157           0.00177932
  3    -2           0.00244605           0.00422298           0.00180670
  3    -1           0.00206428           0.00476885           0.00178722
  3     0           0.00154840           0.00478674           0.00176748
  3     1           0.00206429           0.00477609           0.00178722
  3     2           0.00244605           0.00422724           0.00180670
  3     3           0.00185794           0.00526476           0.00177932
Atom: Fe, Spin: 2, Partial Phase Shift and DOS at Energy =    0.74764092
Total DOS in Cell and MT Volumes =   24.36542356  22.89939091
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -0.55165543           0.37173496           0.26144410
  1    -1          -0.09426717           0.20813075           0.12206039
  1     0          -0.09426717           0.20820733           0.12206040
  1     1          -0.09426717           0.20828388           0.12206039
  2    -2           1.48110188           4.68760494           4.45990028
  2    -1           1.62219707           4.58518719           4.41995341
  2     0           1.34000668           4.78984788           4.49984709
  2     1           1.62219707           4.58518719           4.41995341
  2     2           1.48110188           4.68743019           4.45990028
  3    -3           0.00165921           0.00502606           0.00173293
  3    -2           0.00222961           0.00416794           0.00177038
  3    -1           0.00185805           0.00494175           0.00174445
  3     0           0.00136096           0.00535027           0.00171564
  3     1           0.00185805           0.00495447           0.00174445
  3     2           0.00222961           0.00417683           0.00177038
  3     3           0.00165922           0.00519191           0.00173293
