Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.84925934
Total DOS in Cell and MT Volumes =   16.58430632  13.91232431
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.14264697           0.53980754           0.33079512
  1    -1          -0.49997837           0.29496738           0.16419741
  1     0          -0.49997837           0.29527199           0.16419741
  1     1          -0.49997837           0.29557660           0.16419741
  2    -2           1.13040858           3.00376112           2.59703510
  2    -1           1.16561314           2.93209554           2.61256196
  2     0           1.09520401           3.07659395           2.58150824
  2     1           1.16561314           2.93209554           2.61256196
  2     2           1.13040858           3.00492837           2.59703510
  3    -3           0.01053102           0.03110640           0.01253381
  3    -2           0.01155076           0.02621602           0.01276212
  3    -1           0.01094160           0.03051303           0.01261646
  3     0           0.00991516           0.03278881           0.01240983
  3     1           0.01094161           0.03057468           0.01261646
  3     2           0.01155076           0.02623208           0.01276212
  3     3           0.01053103           0.03177727           0.01253381
