Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.96409730
Total DOS in Cell and MT Volumes =   14.89844308  12.48982414
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.25208681           0.52578844           0.32581199
  1    -1          -0.57955857           0.30790897           0.17305256
  1     0          -0.57955857           0.30820856           0.17305256
  1     1          -0.57955857           0.30850816           0.17305256
  2    -2           1.18768274           2.64337204           2.30189876
  2    -1           1.22270558           2.57679310           2.31080369
  2     0           1.15265989           2.71070033           2.29299382
  2     1           1.22270558           2.57679310           2.31080369
  2     2           1.18768274           2.64412138           2.30189876
  3    -3           0.01398816           0.04441320           0.01796808
  3    -2           0.01486632           0.03611924           0.01830392
  3    -1           0.01402710           0.04488932           0.01798308
  3     0           0.01392974           0.04444769           0.01794558
  3     1           0.01402710           0.04488867           0.01798308
  3     2           0.01486632           0.03647913           0.01830392
  3     3           0.01398816           0.04501174           0.01796808
