Atom: Mo, Spin: 1, Partial Phase Shift and DOS at Energy =    1.23226348
Total DOS in Cell and MT Volumes =   10.81002280   9.34150422
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.37402198           0.43530461           0.26869412
  1    -1          -0.66204546           0.27046474           0.15418035
  1     0          -0.66204546           0.27092185           0.15418035
  1     1          -0.66204546           0.27137897           0.15418035
  2    -2           1.62962000           1.85877557           1.70113570
  2    -1           1.66212430           1.75523817           1.63914192
  2     0           1.59711569           1.95810645           1.76312949
  2     1           1.66212430           1.75918875           1.63914192
  2     2           1.62961999           1.85654434           1.70113570
  3    -3           0.01931051           0.05205527           0.02211424
  3    -2           0.02241537           0.04335423           0.02288755
  3    -1           0.01960167           0.05286063           0.02217774
  3     0           0.01887379           0.05198908           0.02201897
  3     1           0.01960170           0.05285879           0.02217774
  3     2           0.02241537           0.04399413           0.02288755
  3     3           0.01931054           0.05296765           0.02211424
  4    -4           0.00060170           0.00256309           0.00111985
  4    -3           0.00089199          -0.00067178           0.00115357
  4    -2           0.00077886           0.00210346           0.00115317
  4    -1           0.00063090           0.00409583           0.00110846
  4     0           0.00061354           0.00220951           0.00113617
  4     1           0.00063089           0.00411382           0.00110846
  4     2           0.00077886           0.00183912           0.00115317
  4     3           0.00089199           0.00329679           0.00115357
  4     4           0.00060170           0.00446975           0.00111985
