Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.77551365
Total DOS in Cell and MT Volumes =   19.62740885  16.68089519
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.04973891           0.67050088           0.42951802
  1    -1          -0.44147336           0.61520375           0.20429087
  1     0          -0.44357855           0.52831336           0.20365859
  1     1          -0.44147386           0.45196191           0.20428689
  2    -2           1.16325678          19.28950640           3.07112789
  2    -1           1.20738401          20.22555775           3.06234533
  2     0           1.09965563          11.52311709           3.04039384
  2     1           1.20738388          10.09452982           3.06235944
  2     2           1.16326321           7.46789953           3.07112516
  3    -3           0.00879798           0.03385499           0.01388997
  3    -2           0.01036103           0.02846996           0.01427439
  3    -1           0.00873520           0.03516998           0.01386279
  3     0           0.00840817           0.03433725           0.01379075
  3     1           0.00873517           0.03548069           0.01386021
  3     2           0.01036104           0.02889928           0.01427459
  3     3           0.00879808           0.03522451           0.01388409
  4    -4           0.00022266          -0.00241983           0.00063886
  4    -3           0.00035694          -0.00817760           0.00066166
  4    -2           0.00028719          -0.00288856           0.00067721
  4    -1           0.00023488           0.00138029           0.00058550
  4     0           0.00020712          -0.00229470           0.00066886
  4     1           0.00023488           0.00197218           0.00064571
  4     2           0.00028719          -0.00290223           0.00067309
  4     3           0.00035694           0.00187936           0.00067828
  4     4           0.00022266           0.00255944           0.00063836
  5    -5           0.00000163          -0.12891793           0.00038156
  5    -4           0.00000974          -0.06736553           0.00012796
  5    -3           0.00000728          -0.01232877           0.00011471
  5    -2           0.00000626          -0.01041277           0.00009752
  5    -1           0.00000048          -0.10145889           0.00073676
  5     0           0.00000489          -0.08028243           0.00042805
  5     1           0.00000048          -0.09181441           0.00079491
  5     2           0.00000626           0.00032377           0.00009875
  5     3           0.00000728           0.00066916           0.00012507
  5     4           0.00000974           0.00004391           0.00012819
  5     5           0.00000163           0.00066332           0.00038213
  6    -6          -0.00000021         -10.01532196           0.02227901
  6    -5           0.00000015          -8.43868985           0.02796376
  6    -4           0.00000007          -2.73844698           0.00566065
  6    -3           0.00000011          -0.39102902           0.01157313
  6    -2          -0.00000013          -4.80043095           0.01133170
  6    -1          -0.00000014          -7.66085384           0.01826471
  6     0          -0.00000007          -6.13403514           0.03066642
  6     1          -0.00000014          -7.05689111           0.01828565
  6     2          -0.00000013          -3.93768275           0.01133774
  6     3           0.00000011           0.06646282           0.01145018
  6     4           0.00000007           0.01888168           0.00565844
  6     5           0.00000015           0.08947928           0.02791673
  6     6          -0.00000021           0.02971171           0.02228111
