Atom: Nb, Spin: 1, Partial Phase Shift and DOS at Energy =    0.97760556
Total DOS in Cell and MT Volumes =    8.97733109   6.85296732
==========================================================================
  l     m         Partial_Phase         Partial_DOS         Partial_DOS_MT
  0     0          -1.25914054           0.33363610           0.20745284
  1    -1          -0.58479379           0.75649753           0.42484483
  1     0          -0.58479379           0.75649753           0.42484483
  1     1          -0.58479379           0.75649753           0.42484483
  2    -2           1.25827511           1.07337027           0.94745532
  2    -1           1.25827511           1.52064314           1.34225949
  2     0           1.25827511           0.62609741           0.55265115
  2     1           1.25827511           1.52064314           1.34225949
  2     2           1.25827511           1.07337027           0.94745532
  3    -3           0.01484181           0.07643739           0.03260408
  3    -2           0.01484181           0.08600709           0.03668600
  3    -1           0.01484181           0.08819147           0.03761773
  3     0           0.01484181           0.05880627           0.02508359
  3     1           0.01484181           0.08819147           0.03761773
  3     2           0.01484181           0.08600709           0.03668600
  3     3           0.01484181           0.07643739           0.03260408
