#-------------------------------------------------------------------------------
#
#
#           ********************************************************
#           *                                                      *
#           *    Full-Potential Multiple Scattering Theory Based   *
#           *                                                      *
#           *  Ab Initio Electronic Structure Calculation Package  *
#           *                                                      *
#           ********************************************************
#
#
#   username                 : ywg
#   system name              : rigoletto.psc.edu
#   code compiled            : Wednesday, August 06 2014 16:14:50
#-------------------------------------------------------------------------------
# Potential Type          : Muffin-tin
# Green Functions Method  : Pole search
# Single Site Solver      : Spherical
# Multiple Scattering     : LSMS
# Spin Parameter          : Colinear -    2
# Number of Atoms         :      1
# Bravais Lattice Vector  :
#         2.65000000   2.65000000  -2.65000000
#         2.65000000  -2.65000000   2.65000000
#        -2.65000000   2.65000000   2.65000000
# Energy Offset           :   -2522
# Column Legend :    19
#         1. Type
#         2. Index
#         3. Position-X
#         4. Position-Y
#         5. Position-Z
#         6. Force-X
#         7. Force-Y
#         8. Force-Z
#         9. Volume - MT
#        10. Volume - VP
#        11. LIZ Size
#        12. Energy
#        13. Pressure
#        14. Charge-MT
#        15. Charge-VP
#        16. Moment-MT
#        17. Moment-VP
#        18. RMS-Charge
#        19. RMS-Potential
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Type  Indx      X          Y          Z       Force-X    Force-Y    Force-Z    Vol-MT     Vol-VP    LIZ       Energy          Pressure  Charge-MT  Charge-VP  Moment-MT  Moment-VP   RMS-Rho   RMS-Pot 
#-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511340E+00 -0.203731E-01  24.993093  24.993092   2.272011   2.248969  0.70E-06  0.46E-05
# ****************************************************
# SCF Iteration:   85
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511523E+00 -0.202569E-01  24.993096  24.993096   2.271902   2.248862  0.45E-06  0.55E-05
# ****************************************************
# SCF Iteration:   90
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511190E+00 -0.202609E-01  24.993097  24.993096   2.271797   2.248758  0.19E-07  0.57E-05
# ****************************************************
# SCF Iteration:   95
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511247E+00 -0.202841E-01  24.993096  24.993095   2.271849   2.248810  0.50E-06  0.54E-05
# ****************************************************
# SCF Iteration:  100
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511312E+00 -0.203491E-01  24.993094  24.993093   2.271967   2.248926  0.37E-06  0.48E-05
# ****************************************************
# SCF Iteration:  105
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511355E+00 -0.203263E-01  24.993094  24.993094   2.271948   2.248907  0.81E-07  0.50E-05
# ****************************************************
# SCF Iteration:  110
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511169E+00 -0.205880E-01  24.993086  24.993086   2.272274   2.249227  0.14E-05  0.28E-05
# ****************************************************
# SCF Iteration:  115
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511375E+00 -0.207635E-01  24.993080  24.993080   2.272604   2.249552  0.76E-06  0.12E-05
# ****************************************************
# SCF Iteration:  120
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511385E+00 -0.208217E-01  24.993079  24.993078   2.272695   2.249641  0.12E-06  0.64E-06
# ****************************************************
# SCF Iteration:  125
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511861E+00 -0.207051E-01  24.993082  24.993081   2.272682   2.249629  0.18E-05  0.13E-05
# ****************************************************
# SCF Iteration:  130
# ****************************************************
 Fe        1   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000  50.631189  74.438500  112 -0.826511640E+00 -0.208542E-01  24.993077  24.993077   2.272828   2.249772  0.81E-06  0.19E-06
# ****************************************************
# SCF Iteration:  135
# ****************************************************
